代码	名称	公告时间	类型	公告内容
300381	溢多利	2025-01-18	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约3000万元至4000万元，扣非净利润约0.00元至1000万元
300413	芒果超媒	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约12.5亿元至16.1亿元，同比下降54.72%至64.85%，扣非净利润约15.4亿元至19亿元，同比-9.17%至12.06%
300528	幸福蓝海	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-2.1亿元至-1.65亿元，营业收入约5.7亿元至7.3亿元，每股收益约-0.5636元至-0.4428元，扣非净利润约-2.61亿元至-2.16亿元
300610	晨化股份	2025-01-18	业绩预告	预计2024年1-12月业绩略增，归属净利润约7866万元至8774万元，同比上升30.00%至45.00%，扣非净利润约4944万元至5852万元，同比上升56.69%至85.45%
300647	超频三	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-3.9亿元至-3.2亿元，扣非净利润约-3.9亿元至-3.2亿元
300749	顶固集创	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1.8亿元至-1.3亿元，扣非净利润约-1.88亿元至-1.38亿元
300755	华致酒行	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约3807万元至5150万元，同比下降78.11%至83.82%，每股收益约0.09元至0.13元，扣非净利润约2102万元至2844万元，同比下降84.15%至88.28%
300886	华业香料	2025-01-18	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约2000万元至2600万元，同比上升606.87%至758.93%，每股收益约0.2683元至0.3487元，扣非净利润约1800万元至2400万元，同比上升348.35%至431.13%
300935	盈建科	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-4900万元至-4100万元，营业收入约1.31亿元至1.36亿元，扣非净利润约-6100万元至-5300万元
301011	华立科技	2025-01-18	业绩预告	预计2024年1-12月业绩预增，归属净利润约8000万元至9200万元，同比上升53.97%至77.07%，扣非净利润约8000万元至9200万元，同比上升53.15%至76.12%
301069	凯盛新材	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约4700万元至6100万元，同比下降61.39%至70.25%，扣非净利润约2400万元至3100万元，同比下降79.59%至84.20%
301093	华兰股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约4800万元至6200万元，同比下降47.43%至59.30%，每股收益约0.375元至0.484元，扣非净利润约3400万元至4420万元，同比下降32.58%至48.14%
301218	华是科技	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约600万元至900万元，同比下降72.62%至81.75%，扣非净利润约-150万元至150万元，同比下降93.80%至106.20%
301301	川宁生物	2025-01-18	业绩预告	预计2024年1-12月业绩预增，归属净利润约13.6亿元至14.5亿元，同比上升44.59%至54.16%，扣非净利润约13.6亿元至14.5亿元，同比上升45.31%至54.93%
301367	怡和嘉业	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约1.32亿元至1.65亿元，同比下降44.51%至55.61%，扣非净利润约8200万元至1.065亿元，同比下降55.98%至66.11%
301503	智迪科技	2025-01-18	业绩预告	预计2024年1-12月业绩预增，归属净利润约1.05亿元至1.25亿元，同比上升56.88%至86.76%，扣非净利润约1亿元至1.2亿元，同比上升53.84%至84.60%
600021	上海电力	2025-01-18	业绩预告	预计2024年1-12月业绩略增，归属净利润约18.35亿元至21.84亿元，同比上升15.19%至37.10%，扣非净利润约16.84亿元至20.04亿元，同比上升12.49%至33.87%
600022	山东钢铁	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-24亿元至-20.5亿元，扣非净利润约-24.4亿元至-20.9亿元
600030	中信证券	2025-01-18	业绩快报	2024年1-12月快报披露，营业总收入637.9亿元，归属净利润217亿元，基本每股收益1.41元
600048	保利发展	2025-01-18	业绩快报	2024年1-12月快报披露，营业总收入3128亿元，归属净利润50.16亿元，基本每股收益0.42元
600048	保利发展	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约50.16亿元，同比下降58.43%，扣非净利润约44.92亿元，同比下降61.90%
600078	澄星股份	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-2.28亿元至-1.58亿元，扣非净利润约-2.223亿元至-1.541亿元
600080	金花股份	2025-01-18	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约6500万元至8200万元，扣非净利润约1500万元至1900万元，同比上升399.21%至532.34%
600089	特变电工	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约39亿元至43亿元，同比下降59.81%至63.55%，扣非净利润约36亿元至41亿元，同比下降60.58%至65.38%
600094	大名城	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-23.5亿元至-19.6亿元，扣非净利润约-23.6亿元至-19.7亿元
600101	明星电力	2025-01-18	业绩快报	2024年1-12月快报披露，营业总收入28.42亿元，归属净利润2.09亿元，基本每股收益0.3814元
600107	美尔雅	2025-01-18	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-8600万元至-4400万元，扣非净利润约-9400万元至-4800万元
600117	西宁特钢	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-8.52亿元，扣非净利润约-9.45亿元，同比上升40.14%
600118	中国卫星	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约2283万元至3413万元，同比下降78.33%至85.51%，扣非净利润约381万元至571万元，同比下降96.03%至97.35%
600123	兰花科创	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约7.3亿元至8.2亿元，同比下降60.92%至65.20%，扣非净利润约7.2亿元至8.1亿元，同比下降61.85%至66.08%
600130	波导股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约130万元至190万元，营业收入约3.4亿元至3.7亿元，扣非净利润约-1600万元至-1100万元
600136	ST明诚	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-1亿元至-7000万元，营业收入约4亿元至5.5亿元，扣非净利润约-9000万元至-6000万元
600148	长春一东	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-281万元至-187万元，扣非净利润约-837万元至-558万元
600151	航天机电	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-9000万元至-6200万元，营业收入约69亿元，扣非净利润约-1.86亿元至-1.58亿元
600159	大龙地产	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.8亿元至-1.6亿元，扣非净利润约-1.8亿元至-1.6亿元
600165	*ST宁科	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-6.5亿元至-5.8亿元，营业收入约3.2亿元至3.6亿元，扣非净利润约-4.5亿元至-3.7亿元
600180	瑞茂通	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约5000万元至7500万元，同比下降74.51%至83.01%，扣非净利润约1.4亿元至1.65亿元，同比下降11.67%至25.05%
600184	光电股份	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-2亿元至-1.8亿元，扣非净利润约-2.2亿元至-2亿元
600185	格力地产	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-17.8亿元至-12.5亿元，扣非净利润约-21.3亿元至-15.1亿元
600186	莲花控股	2025-01-18	业绩预告	预计2024年1-12月业绩预增，归属净利润约2亿元至2.3亿元，同比上升53.93%至77.02%，扣非净利润约2.035亿元至2.335亿元，同比上升72.55%至97.98%
600201	生物股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约1.037亿元至1.231亿元，同比下降56.61%至63.43%，扣非净利润约4840万元至6776万元，同比下降73.37%至80.98%
600206	有研新材	2025-01-18	业绩预告	预计2024年1-12月业绩略减，归属净利润约1.2亿元至1.55亿元，同比下降31.55%至47.01%，扣非净利润约8800万元至1.23亿元，同比下降30.76%至50.46%
600207	安彩高科	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-4.2亿元至-3.2亿元，扣非净利润约-4.824亿元至-3.824亿元
600227	赤天化	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.035亿元至-6900万元，扣非净利润约-1.245亿元至-9000万元
600228	返利科技	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-2000万元至-1000万元，营业收入约2.2亿元至2.6亿元，扣非净利润约-2250万元至-1250万元
600230	沧州大化	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约2300万元至3300万元，同比下降82.67%至87.92%，扣非净利润约2450万元至3450万元，同比下降81.70%至87.00%
600238	海南椰岛	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.42亿元，营业收入约2.05亿元，扣非净利润约-1.5亿元
600243	青海华鼎	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-9600万元，营业收入约2.6亿元，扣非净利润约-7500万元
600246	万通发展	2025-01-18	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-5.8亿元至-3.9亿元，扣非净利润约-6.14亿元至-4.24亿元
600251	冠农股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约2.1亿元至2.3亿元，同比下降67.81%至70.61%，扣非净利润约2亿元至2.2亿元，同比下降68.38%至71.25%
600259	广晟有色	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-3.2亿元至-2.6亿元，扣非净利润约-3.35亿元至-2.75亿元
600266	城建发展	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-9.983亿元至-6.971亿元，扣非净利润约-17.94亿元至-12.49亿元
600269	赣粤高速	2025-01-18	业绩快报	2024年1-12月快报披露，营业总收入59.8亿元，归属净利润12.78亿元，基本每股收益0.55元
600271	航天信息	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约1400万元至2100万元，同比下降89.64%至93.09%，扣非净利润约-3.6亿元至-2.5亿元，同比下降1024.46%至1431.22%
600289	*ST信通	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.13亿元至-7600万元，营业收入约3.15亿元至3.68亿元，扣非净利润约-6200万元至-4200万元
600302	标准股份	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-1.5亿元至-1.3亿元，扣非净利润约-1.6亿元至-1.4亿元
600308	华泰股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约3350万元至4990万元，同比下降78.96%至85.87%，扣非净利润约-2200万元至-1200万元
600326	西藏天路	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-9750万元至-6500万元，同比上升81.82%至87.88%，扣非净利润约-1.3亿元至-9700万元，同比上升67.68%至75.89%
600336	澳柯玛	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约2000万元至2800万元，同比下降50.00%至64.00%，扣非净利润约-2300万元至-1500万元，同比下降188.00%至234.00%
600337	美克家居	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-8.4亿元至-6亿元，扣非净利润约-8.9亿元至-6.5亿元
600340	华夏幸福	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-60亿元至-40亿元，扣非净利润约-133亿元至-113亿元
600348	华阳股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约21.33亿元至25.13亿元，同比下降51.49%至58.83%，扣非净利润约20.43亿元至24.23亿元，同比下降52.34%至59.82%
600370	三房巷	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-5.3亿元至-4.5亿元，同比下降63.66%至92.76%，扣非净利润约-5.42亿元至-4.62亿元
600376	首开股份	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-95亿元至-75亿元，扣非净利润约-98亿元至-78亿元
600387	*ST海越	2025-01-18	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-3.8亿元至-2.2亿元，营业收入约15亿元至18亿元，扣非净利润约-2.9亿元至-1.5亿元
600399	抚顺特钢	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约9000万元至1.3亿元，同比下降64.12%至75.16%，扣非净利润约8000万元至1.2亿元，同比下降66.30%至77.53%
600403	大有能源	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-11.16亿元，扣非净利润约-11.54亿元
600405	动力源	2025-01-18	业绩预告	预计2024年1-12月业绩增亏，归属净利润约-3.85亿元至-3.65亿元，扣非净利润约-3.9亿元至-3.7亿元
600408	安泰集团	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-3.25亿元，扣非净利润约-3.47亿元
600421	华嵘控股	2025-01-18	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-500万元至-400万元，营业收入约1.1亿元至1.2亿元，扣非净利润约-550万元至-450万元
600429	三元股份	2025-01-18	业绩预告	预计2024年1-12月业绩预减，归属净利润约5220万元至6260万元，同比下降74.00%至79.00%，扣非净利润约2740万元至3780万元，同比上升851.00%至1213.00%
600438	通威股份	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-75亿元至-70亿元，扣非净利润约-75亿元至-70亿元
600462	*ST九有	2025-01-18	业绩预告	预计2024年1-12月业绩扭亏，归属净利润约2072万元，同比上升130.00%，营业收入约4.975亿元，扣非净利润约-2989万元，同比下降16.00%
600463	空港股份	2025-01-18	业绩预告	预计2024年1-12月业绩续亏，归属净利润约-1.29亿元至-8600万元，扣非净利润约-1.26亿元至-8400万元
600481	双良节能	2025-01-18	业绩预告	预计2024年1-12月业绩首亏，归属净利润约-19.8亿元至-16.8亿元，扣非净利润约-20.9亿元至-18.1亿元
600482	中国动力	2025-01-18	业绩预告	预计2024年1-12月业绩预增，归属净利润约11.7亿元至14亿元，同比上升50.10%至79.61%，扣非净利润约9.82亿元至12.12亿元，同比上升75.75%至116.91%
