"编码","题材","分类","子类","代码","名称","理由","备注"
"9049289","5月23日热门题材复盘","医药","2连板","001367","海森药业","涨停时间9:25；原料药                  ","硫糖铝、阿托伐他汀钙等产品国内主要生产厂家之一，且在全球市场"
"9049289","5月23日热门题材复盘","医药","2连板","002099","海翔药业","涨停时间9:51；医药+染料                ","覆盖医药中间体、原料药及染料业务产业链，拳头产品培南类药物和"
"9049289","5月23日热门题材复盘","医药","首板","002317","众生药业","涨停时间9:25；药品获批                 ","逐渐形成以创新药为发展龙头、中成药为业务基石、化学仿制药为有"
"9049289","5月23日热门题材复盘","医药","首板","301075","多瑞医药","涨停时间9:38；化学药                  ","核心产品醋酸钠林格注射液市占率A股第一，围绕血浆代用品、急抢"
"9049289","5月23日热门题材复盘","医药","首板","002727","一心堂","涨停时间13:44；医药零售+新零售            ","云南省连锁药店龙头，川渝市场为公司打开成长空间       "
"9049289","5月23日热门题材复盘","医药","首板","301277","新天地","涨停时间14:31；CRO+医药中间体           ","手性医药中间体生产商，主要生产左旋对羟基苯甘氨酸系列产品，其"
"9049289","5月23日热门题材复盘","悦己经济","2连板","603607","京华激光","涨停时间14:53；文创产品防伪+港股泡泡玛特不断创新高  ","浙江、湖北中烟公司烟包盒皮细分市场中占有率居同行业前列   "
"9049289","5月23日热门题材复盘","悦己经济","首板","600493","凤竹纺织","涨停时间9:31；纺织面料+外贸+创投           ","福建省纺织企业，定位于中高端产品市场，以品牌单和中高端校服为"
"9049289","5月23日热门题材复盘","悦己经济","首板","301501","恒鑫生活","涨停时间11:24；次新股+可降解餐盒及吸管等，供货众多新消","                              "
"9049289","5月23日热门题材复盘","悦己经济","首板","603091","众鑫股份","涨停时间13:07；次新股+纸餐具受益于新消费       ","                              "
"9049289","5月23日热门题材复盘","悦己经济","首板","605136","丽人丽妆","涨停时间14:42；麦角硫因概念+线上零售美妆       ","资深美妆运营商，电商渠道优势领先，下游品牌覆盖广，自有品牌逐"
"9049289","5月23日热门题材复盘","核电","2连板","603333","尚纬股份","涨停时间9:25；核电线缆                 ","特种电线电缆的研发、生产、销售和服务于一体的高新技术企业  "
"9049289","5月23日热门题材复盘","核电","2连板","002471","中超控股","涨停时间9:31；核电线缆+机器人线缆           ","电线电缆行业拥有国内外一流成熟的生产设备，行业领先水平   "
"9049289","5月23日热门题材复盘","核电","2连板","002735","王子新材","涨停时间14:47；核聚变电容               ","发力军工电磁发射+新能源电容，包装行业龙头拐点来临     "
"9049289","5月23日热门题材复盘","核电","首板","002366","融发核电","涨停时间9:31；核聚变项目部件              ","在核电材料及设备技术、工艺上具有领先优势          "
"9049289","5月23日热门题材复盘","核电","首板","301137","哈焊华通","涨停时间9:33；焊材用于可控核聚变项目及设备中      ","行业领先的熔焊材料企业,是多个国家及行业标准起草单位之一  "
"9049289","5月23日热门题材复盘","核电","首板","002639","雪人股份","涨停时间9:34；核聚变项目氦气螺杆压缩机         ","全球少数同时拥有活塞压缩机、螺杆压缩机、离心压缩机领先技术的"
"9049289","5月23日热门题材复盘","核电","首板","300963","中洲特材","涨停时间14:47；核聚变配套产品             ","国内高温耐蚀合金领先生产企业                "
"9049289","5月23日热门题材复盘","机器人","首板","002886","沃特股份","涨停时间9:31；PEEK材料               ","以改性塑料业务起家，逐步完善特种高分子材料布局，LCP、PP"
"9049289","5月23日热门题材复盘","机器人","首板","002427","尤夫股份","涨停时间9:43；高分子量聚乙烯纤维+机器人概念      ","国内主要的涤纶工业长丝生产企业之一             "
"9049289","5月23日热门题材复盘","机器人","首板","603949","雪龙集团","涨停时间9:52；参股宇树                 ","国内商用车冷却风扇总成行业的领导者，首批国家高新技术企业  "
"9049289","5月23日热门题材复盘","机器人","首板","603009","北特科技","涨停时间10:50；机器人丝杠+间接供货问界汽车      ","专业生产汽车转向器零部件与减震器零部件的高新技术企业    "
"9049289","5月23日热门题材复盘","机器人","首板","601127","赛力斯","涨停时间11:12；机器人研发中+问界汽车         ","强强联手华为开启“智能汽车生态”宏伟蓝图          "
"9049345","5月26日盘前必读","中欧贸易","","603569","长久物流","哈欧国际经营哈欧班列                    ","国内最大第三方汽车物流公司                 "
"9049345","5月26日盘前必读","中欧贸易","","600540","新赛股份","大股东中新建物流，新疆第二大中欧班列集结中心        ","具有先进的棉花加工技术，农业产业化高新技术企业       "
"9049345","5月26日盘前必读","华龙一号","","003816","中国广核","公司拥有具备自主知识产权的三代核电技术“华龙一号”     ","国内核能发电的龙头企业，核能动力新技术开发和应用拓展的领跑者"
"9049345","5月26日盘前必读","华龙一号","","301548","崇德科技","公司承接“华龙一号”主泵轴承项目研发            ","动压油膜滑动轴承跻身全球市占率前六             "
"9049345","5月26日盘前必读","军工","","002190","成飞集成","中航成飞供货商；公司由成飞集团联合成都航空仪表公司、吉利集团","中国汽车覆盖件模具重点骨干企业               "
"9049345","5月26日盘前必读","军工","","002651","利君股份","中航成飞供货商；子公司成都德坤航空所在地为成都、主营航空航天","物料粉磨和分选技术应用与研究领域的专家           "
"9049345","5月26日盘前必读","机甲格斗擂台赛","","300718","长盛轴承","供货宇树机器人机器人关节处的自润滑轴承           ","自润滑轴承高速发展，风电汽车等下游领域助力企业快速蜕变   "
"9049345","5月26日盘前必读","机甲格斗擂台赛","","301325","曼恩斯特","子公司蓝方技术与宇树科技围绕机器人本体软硬件技术、机器人产业","高精密狭缝式锂电池极片涂布模头市占率本土企业行业第一    "
"9049345","5月26日盘前必读","英伟达合作企业","","002851","麦格米特","公司为英伟达指定数据中心提供电源解决方案          ","多元化战略持续兑现，发力新能源、工业电源及工控       "
"9049345","5月26日盘前必读","英伟达合作企业","","002229","鸿博股份","与英伟达协议成立英博数科运营北京AI创新赋能中心      ","体彩即开票印刷业务领域主要参与者，商业票据印刷领域行业龙头企"
"9049348","2025年6月事件前瞻","抖音","","300058","蓝色光标","海外广告营销A股第一，263.69亿，海外抖音代理商Top1","拥抱元宇宙，出海营销龙头谱写新篇章             "
"9049348","2025年6月事件前瞻","抖音","","002400","省广集团","海外广告营销A股第二，30.36亿，海外TikTok代理商 ","中国本土最优秀的大型综合性广告公司之一           "
"9049348","2025年6月事件前瞻","抖音","","301171","易点天下","海外广告营销A股第三，19.56亿，海外TikTok代理商 ","定位为更贴近跨境广告主的互联网营销公司。          "
"9049348","2025年6月事件前瞻","燃料电池","","688339","亿华通","电堆装机量A股第一，氢燃料电池装机份额15%        ","国内领先的燃料电池系统商                  "
"9049348","2025年6月事件前瞻","燃料电池","","000338","潍柴动力","电堆装机量A股第二。氢燃料电池装机份额10%        ","中国重卡产业链龙头，业务涵盖重卡发动机、整车、变速箱、车桥，"
"9049348","2025年6月事件前瞻","燃料电池","","603158","腾龙股份","电堆装机量A股第三，持有新源动力股份40.36%。     ","深耕汽车热管理，产品类型不断丰富，目前已形成汽车热管理系统、"
"9049348","2025年6月事件前瞻","燃料电池","","600218","全柴动力","子公司电堆产量2000套/年                ","国内主要的中小功率柴油机研发与制造基地           "
"9049348","2025年6月事件前瞻","燃料电池","","000903","云内动力","向中交机电提供燃料电池发电系统和相关服务          ","中国内燃机行业排头兵企业                  "
"9049348","2025年6月事件前瞻","赛力斯机器人","本体","601127","赛力斯","赛力斯机器人整机主要研制单位                ","强强联手华为开启“智能汽车生态”宏伟蓝图          "
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","300432","富临精工","川渝地区机器人人企业；主要供应齿轮、传动件         ","国内具有较高影响力的主要汽车发动机精密零部件供应商之一   "
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","603809","豪能股份","川渝地区机器人人企业；主要供应齿轮、传动件         ","主营汽车变速器用同步器组件，、拥有专业生产优势及优质客户  "
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","301596","瑞迪智驱","川渝地区机器人人企业；主要供应谐波减速器、离合器      ","业内少有的同时拥有产品设计、制造与测试验证为一体的精密传动件"
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","002765","蓝黛科技","川渝地区机器人人企业；主要供应传动件、执行器        ","国内汽车动力传动系统总成和零部件骨干企业          "
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","603859","能科科技","川渝地区机器人人企业；主要供应大模型开发工具        ","国内智能制造与智能电气先进技术提供商，长期面向航空军工客户提"
"9049348","2025年6月事件前瞻","赛力斯机器人","零部件","300680","隆盛科技","公司已获得赛力斯电机半总成定点               ","汽车废气再循环（EGR）系统实力企业，商用车领域市场份额近6"
"9049348","2025年6月事件前瞻","教育","","002659","凯文教育","K12教育院校：北京海淀凯文、北京朝阳凯文双语学校     ","实控人北京市海淀区国资委，努力发展成为K12教育的优质服务商"
"9049348","2025年6月事件前瞻","教育","","000526","学大教育","K12教育辅导：一对一辅导营收规模第一           ","国内个性化教育的开创者和领导者，积极探索和布局职业教育、素质"
"9049348","2025年6月事件前瞻","教育","","600661","昂立教育","K12素质教育：K12各阶段成长、培养、发展中心      ","业务战略调整为职业教育、青少儿素质教育、国际与基础教育、大学"
"9049348","2025年6月事件前瞻","教育","","300192","科德教育","全日制复读学校：龙门教育                  ","龙门教育定位中等生、中西部、中高考，与市场形成差异化竞争，首"
"9049348","2025年6月事件前瞻","杭州算力大会","","000818","航锦科技","子公司超擎数智为DeepSeek提供光模块、交换机等硬件  ","主营氯碱化工和军工电子两大产业               "
"9049348","2025年6月事件前瞻","杭州算力大会","","600126","杭钢股份","算力+云服务，杭钢集团与阿里巴巴集团联合建设了浙江云计算数据","以钢铁生产、贸易流通为核心业务的大型企业集团        "
"9049348","2025年6月事件前瞻","杭州算力大会","","600986","浙文互联","算力+Deepseek接入+AI智能体，浙文互联杭州智算中心","数字营销行业龙头企业，致力于为客户提供一体化数字营销方案。 "
"9049348","2025年6月事件前瞻","杭州算力大会","","688023","安恒信息","数据安全+算力，公司参股DeepSeek数据服务商浙江省数据","云安全“标杆供应商”。                   "
"9049348","2025年6月事件前瞻","杭州算力大会","","300766","每日互动","AI政务+Deepseek接入，公司为政府提供数据智能解决方","专业的数据智能服务商，服务对象包括人民日报、京东等数十万AP"
"9049348","2025年6月事件前瞻","杭州算力大会","","300078","思创医惠","AI医疗+医疗机器人，公司开发出AI临床辅助决策系统及包虫病","致力于成为全球领先的智慧医疗和物联网应用整体解决方案的服务商"
"9049348","2025年6月事件前瞻","杭州算力大会","","300244","迪安诊断","AI医疗，旗下子公司医策科技打造的数字病理人工智能辅助筛查系","“产品+服务”双轮驱动，提供医疗诊断整体化解决方案     "
"9049348","2025年6月事件前瞻","杭州算力大会","","300451","创业慧康","AI医疗+AI智能体，公司推出智能医生助理MedCopilo","聚焦医疗IT领域，有完备的产品体系和服务网络。       "
"9049348","2025年6月事件前瞻","杭州算力大会","","300548","博创科技","高速铜缆，AEC相关营收A股第一，5.72亿;公司高速铜缆产","光通信领域集成光电子器件技术领先的企业           "
"9049348","2025年6月事件前瞻","杭州算力大会","","300913","兆龙互连","高速铜缆，国内稀缺200/400/800G 高速电缆DAC供","中国通信标准化协会全权会员；数据电缆国家标准起草单位    "
"9049348","2025年6月事件前瞻","杭州算力大会","","688039","当虹科技","AI视频，公司拥有AIGC视频内容智能生成系统       ","深度参与超高清设备国产化进程，实现编码器从硬件平台、CPU、"
"9049348","2025年6月事件前瞻","杭州算力大会","","603300","海南华铁","算力租赁，公司拟投资10亿元开展智算业务，通过向客户提供GP","钢支撑龙头，国内设备管理规模前二的综合性租赁服务商，专注于建"
"9049348","2025年6月事件前瞻","杭州算力大会","","603171","税友股份","AI+税收SaaS，财税IT营收占比99.62%;AI方面公","聚焦财税数字化，B（国内领先财税SaaS服务商）+G（为税务"
"9049348","2025年6月事件前瞻","中美海运","","601022","宁波远洋","集装箱运力6.8万TEU；美西航线、双子星联盟合作航线   ","浙江国资委旗下，浙江省最大的集装箱班轮企业         "
"9049348","2025年6月事件前瞻","中美海运","","000520","凤凰航运","集装箱运力2.01TEU；子公司运营航线覆盖欧美地区    ","专营干散货运输                       "
"9049348","2025年6月事件前瞻","军工","","002190","成飞集成","中航成飞供货商；公司由成飞集团联合成都航空仪表公司、吉利集团","中国汽车覆盖件模具重点骨干企业               "
"9049348","2025年6月事件前瞻","军工","","002651","利君股份","中航成飞供货商；子公司成都德坤航空所在地为成都、主营航空航天","物料粉磨和分选技术应用与研究领域的专家           "
"9049348","2025年6月事件前瞻","固态电池","","000833","粤桂股份","硫铁矿产能A股第一，300万吨/年，保有硫铁矿资源量为1.1","主营有机制糖，拥有多项具有国内领先水平的环保自主知识产权  "
"9049348","2025年6月事件前瞻","固态电池","","600206","有研新材","固态电解质材料处在小批量供货阶段              ","公司是国内集成电路用超高纯金属靶材的龙头企业。       "
"9049348","2025年6月事件前瞻","深海经济","","002427","尤夫股份","老龙头，2025.3.17-2025.3.27区间涨幅63.","国内主要的涤纶工业长丝生产企业之一             "
"9049348","2025年6月事件前瞻","深海经济","","002278","神开股份","老龙头，2025.3.12-2025.3.26区间涨幅110","国内为数不多的具有勘探、钻采、炼化全产业链的油气设备主要供应"
"9049348","2025年6月事件前瞻","华为鸿蒙","","000158","常山北明","（1）业务第一：华为最大的信创领域软硬件集成服务商，华为是公","新型智慧城市的专家，我国智慧城市建设领域领先的解决方案提供商"
"9049348","2025年6月事件前瞻","华为鸿蒙","","301236","软通动力","（1）业务第一：华为最大的IT外包服务商，华为是公司第一大供","国内领先的软件与信息技术服务商。              "
"9049348","2025年6月事件前瞻","华为鸿蒙","","300339","润和软件","（1）数量第一：开源鸿蒙代码贡献量A股第一，1.01%；华为","构建了面向金融行业的软件全生命周期管理能力平台       "
"9049348","2025年6月事件前瞻","华为鸿蒙","","002261","拓维信息","（1）唯一性：A股唯一华为“鲲鹏/昇腾 AI+开源鸿蒙”软硬","与华为同行的信创产业化先锋，依托华为生态的鸿蒙、欧拉、鲲鹏等"
"9049348","2025年6月事件前瞻","火山引擎","分销代理","600410","华胜天成","公司为面向全球客户提供云计算解决方案和行业解决方案的数字化服","具有领先优势的企业级云服务和企业IT系统解决方案提供商   "
"9049348","2025年6月事件前瞻","火山引擎","分销代理","300921","南凌科技","公司依托凌网服务、凌云服务、数字化工程三大核心业务，为客户提","为企业提供安全、稳定、智能的“云+网”整体解决方案等服务，致"
"9049348","2025年6月事件前瞻","火山引擎","合作","300058","蓝色光标","智能营销，公司与火山引擎基于火山方舟、豆包·视频生成模型等推","拥抱元宇宙，出海营销龙头谱写新篇章             "
"9049348","2025年6月事件前瞻","火山引擎","合作","300170","汉得信息","智能营销，已获得火山引擎颁发的 2023 年度“方案生态优秀","多业务齐头并进，脚踏信创浪潮，业绩期待反转。        "
"9049348","2025年6月事件前瞻","火山引擎","合作","301171","易点天下","智能营销，公司与火山引擎建设高性能数仓，为海量数据提供分析服","定位为更贴近跨境广告主的互联网营销公司。          "
"9049348","2025年6月事件前瞻","火山引擎","合作","300496","中科创达","车端大模型应用，公司与火山引擎推动大模型的科研成果在车端和智","汽车软件核心供应商，5G深耕多年，智能座舱车联网打开想象空间"
"9049348","2025年6月事件前瞻","火山引擎","合作","002405","四维图新","车端大模型应用，公司与火山引擎进行端到端自动驾驶训练合作  ","公司在车载导航领域市占率约40%，稳居行业首位，是中国第一、"
"9049348","2025年6月事件前瞻","火山引擎","合作","300465","高伟达","金融端大模型应用，公司与火山引擎合作推动金融客户端大数据领域","中国领先的金融信息化软件产品和综合服务提供商之一      "
"9049348","2025年6月事件前瞻","火山引擎","合作","688590","新致软件","金融端大模型应用，公司主营金融IT解决方案         ","国内领先的保险IT解决方案提供商，推出了适用于金融行业的智能"
"9049348","2025年6月事件前瞻","火山引擎","合作","301236","软通动力","大模型研发合作，公司与火山引擎战略协同开展大模型应用、研发合","国内领先的软件与信息技术服务商。              "
"9049348","2025年6月事件前瞻","火山引擎","合作","688225","亚信安全","网安端大模型应用，公司主营云安全相关产品          ","中国网络安全软件领域的领跑者，公司在中国身份和数字信任软件市"
"9049348","2025年6月事件前瞻","火山引擎","合作","300232","洲明科技","数字人大模型应用，公司数字人接入火山引擎的TTS能力和豆包的","国内领先的LED应用产品与方案供应企业           "
"9049348","2025年6月事件前瞻","火山引擎","合作","300634","彩讯股份","通信端大模型应用，公司与火山引擎在5G消息CSP管理平台及数","国内领先的企业数字化技术和服务提供商。           "
"9049348","2025年6月事件前瞻","火山引擎","合作","688365","光云科技","全资子公司获得火山引擎“钻石级万有伙伴”称号        ","业内领先的电商SaaS企业                 "
"9049349","5月23日龙虎榜","机构净买入前五","","002727","一心堂","机构净买入金额第一，1.01亿，医药分销+新零售      ","云南省连锁药店龙头，川渝市场为公司打开成长空间       "
"9049349","5月23日龙虎榜","机构净买入前五","","301662","宏工科技","机构净买入金额第二，0.64亿，锂电池前段设备+次新股   ","                              "
"9049349","5月23日龙虎榜","机构净买入前五","","000859","国风新材","机构净买入金额第三，0.44亿，聚亚酰胺          ","专注于高端薄膜材料的研发与生产20余年           "
"9049349","5月23日龙虎榜","机构净买入前五","","301277","新天地","机构净买入金额第四，0.40亿，CRO+医药中间体     ","手性医药中间体生产商，主要生产左旋对羟基苯甘氨酸系列产品，其"
"9049349","5月23日龙虎榜","机构净买入前五","","300121","阳谷华泰","机构净买入金额第五，0.39亿，光敏聚亚酰胺        ","中国橡胶助剂产品序列最齐全的供应商之一           "
"9049349","5月23日龙虎榜","统帅级","炒股养家","300584","海辰药业","净买入0.36亿，3日榜；创新药+固态电池概念       ","配备了国内先进的科研设备及分析仪器，完善的化学药研发体系  "
"9049349","5月23日龙虎榜","统帅级","炒股养家","301105","鸿铭股份","净卖出0.08亿，单日榜；并购概念             ","集研发、生产和销售于一体的包装专用设备生产商，主营产品包括各"
"9049349","5月23日龙虎榜","统帅级","炒股养家","600137","浪莎股份","净卖出0.19亿，单日榜；服装               ","国内纺织品行业中拥有较高的知名度，中国驰名商标       "
"9049349","5月23日龙虎榜","统帅级","章盟主","301316","慧博云通","净买入3.92亿，单日榜；公告收购宝德计算机        ","围绕云计算、大数据、人工智能、物联网等新兴领域不断拓展，移动"
"9049349","5月23日龙虎榜","统帅级","章盟主","300584","海辰药业","净卖出0.16亿，单日榜；创新药+固态电池         ","配备了国内先进的科研设备及分析仪器，完善的化学药研发体系  "
"9049349","5月23日龙虎榜","统帅级","章盟主","002882","金龙羽","净卖出0.44亿，单日榜；固态电池             ","我国电线电缆行业领先的民营企业之一，是华南地区规模最大、产品"
"9049349","5月23日龙虎榜","统帅级","作手新一","301316","慧博云通","净买入0.80亿，单日榜；公告收购宝德计算机        ","围绕云计算、大数据、人工智能、物联网等新兴领域不断拓展，移动"
"9049349","5月23日龙虎榜","统帅级","作手新一","000859","国风新材","净买入0.20亿，单日榜；聚亚酰胺             ","专注于高端薄膜材料的研发与生产20余年           "
"9049349","5月23日龙虎榜","统帅级","方新侠","603086","先达股份","净买入0.20亿，单日榜；烯草酮              ","选择性除草剂细分行业龙头                  "
"9049349","5月23日龙虎榜","新生代","陈小群","603332","苏州龙杰","净买入0.41亿，单日榜；化纤               ","专注于差别化涤纶长丝、PTT纤维等聚酯纤维长丝领域     "
"9049349","5月23日龙虎榜","新生代","陈小群","002365","永安药业","净卖出0.38亿，单日榜；牛磺酸+高外销占比        ","全球最大的牛磺酸生产基地                  "
"9049349","5月23日龙虎榜","新生代","陈小群","002735","王子新材","净卖出0.57亿，单日榜；核聚变电容            ","发力军工电磁发射+新能源电容，包装行业龙头拐点来临     "
"9049349","5月23日龙虎榜","新生代","N周二","605136","丽人丽妆","净买入0.43亿，3日榜；麦角硫因概念+美妆电商      ","资深美妆运营商，电商渠道优势领先，下游品牌覆盖广，自有品牌逐"
"9049349","5月23日龙虎榜","新生代","N周二","002040","南京港","净卖出0.24亿，单日榜；港口               ","目前我国内河最大的石油、液体化工产品中转储存的港口运输企业 "
"9049349","5月23日龙虎榜","首板流","流沙河","002510","天汽模","净卖出0.28亿，单日榜；公告并购             ","中国汽车覆盖件模具骨干企业，入选特斯拉一级供应商      "
"9049349","5月23日龙虎榜","首板流","佛山系","002471","中超控股","净卖出0.11亿，3日榜；做T；核电线缆+机器人线缆    ","电线电缆行业拥有国内外一流成熟的生产设备，行业领先水平   "
"9049349","5月23日龙虎榜","首板流","消闲派","002639","雪人股份","净买入0.55亿，单日榜；核聚变概念            ","全球少数同时拥有活塞压缩机、螺杆压缩机、离心压缩机领先技术的"
"9049349","5月23日龙虎榜","首板流","消闲派","002471","中超控股","净买入0.47亿，3日榜；核电线缆+机器人线缆       ","电线电缆行业拥有国内外一流成熟的生产设备，行业领先水平   "
"9049349","5月23日龙虎榜","首板流","消闲派","603332","苏州龙杰","净买入0.42亿，单日榜；化纤               ","专注于差别化涤纶长丝、PTT纤维等聚酯纤维长丝领域     "
"9049349","5月23日龙虎榜","首板流","消闲派","603011","合锻智能","净买入0.32亿，单日榜；核聚变真空室构件         ","国内液压机龙头企业，立足于高端成形机床与智能分选设备双发展模"
"9049349","5月23日龙虎榜","首板流","消闲派","002365","永安药业","净卖出0.06亿，单日榜；牛磺酸+外销占比大        ","全球最大的牛磺酸生产基地                  "
"9049349","5月23日龙虎榜","首板流","消闲派","002584","西陇科学","净卖出0.27亿，单日榜；光刻胶+医药           ","公司是化学试剂的专业制造商和集成供应商，以化学试剂和原料为主"
"9049349","5月23日龙虎榜","首板流","消闲派","301571","国科天成","净卖出0.31亿，单日榜；军工+红外设备          ","                              "
"9049349","5月23日龙虎榜","首板流","成都系","002471","中超控股","净买入0.41亿，3日榜；核电线缆+机器人线缆       ","电线电缆行业拥有国内外一流成熟的生产设备，行业领先水平   "
"9049349","5月23日龙虎榜","首板流","成都系","300121","阳谷华泰","净买入0.30亿，单日榜；光敏聚亚酰胺           ","中国橡胶助剂产品序列最齐全的供应商之一           "
"9049349","5月23日龙虎榜","首板流","成都系","000561","烽火电子","净卖出0.013亿，3日榜；做T；军工通信+雷达      ","我国研制国防音频通信系统的行业龙头，国家战略通信手段、短波通"
"9049349","5月23日龙虎榜","首板流","中山东路","300121","阳谷华泰","净买入0.40亿，单日榜；光敏聚亚酰胺           ","中国橡胶助剂产品序列最齐全的供应商之一           "
"9049349","5月23日龙虎榜","首板流","中山东路","002727","一心堂","净卖出0.47亿，单日榜；医药分销+新零售         ","云南省连锁药店龙头，川渝市场为公司打开成长空间       "
"9049349","5月23日龙虎榜","首板流","中山东路","002735","王子新材","净卖出0.59亿，3日榜；核聚变电容            ","发力军工电磁发射+新能源电容，包装行业龙头拐点来临     "
"9049349","5月23日龙虎榜","逻辑派","思明南路","301316","慧博云通","净买入0.85亿，单日榜；公告收购宝德计算机        ","围绕云计算、大数据、人工智能、物联网等新兴领域不断拓展，移动"
"9049349","5月23日龙虎榜","逻辑派","思明南路","600137","浪莎股份","净卖出0. 22亿，单日榜；服装              ","国内纺织品行业中拥有较高的知名度，中国驰名商标       "
"9049349","5月23日龙虎榜","逻辑派","思明南路","600770","综艺股份","净卖出0.24亿，单日榜；并购               ","涵盖“芯片设计、太阳能电站、互联网彩票”的高新技术企业   "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","002735","王子新材","东财拉萨买方席位占4席                   ","发力军工电磁发射+新能源电容，包装行业龙头拐点来临     "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","002510","天汽模","东财拉萨买方席位占4席                   ","中国汽车覆盖件模具骨干企业，入选特斯拉一级供应商      "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","601008","连云港","东财拉萨买方席位占4席                   ","“一带一路”交汇点建设的核心区和战略先导区，核心业务为海港码"
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","600505","西昌电力","东财拉萨买方席位占4席                   ","西昌市综合性小水电企业                   "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","002040","南京港","东财拉萨买方席位占4席                   ","目前我国内河最大的石油、液体化工产品中转储存的港口运输企业 "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","000722","湖南发展","东财拉萨买方席位占4席                   ","湖南国资委旗下，主营水力发电及砂石销售，已布局医疗、养老、光"
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","002431","棕榈股份","东财拉萨买方席位占3席                   ","具有风景园林工程设计专项甲级资质的综合性园林企业      "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","600379","宝光股份","东财拉萨买方席位占3席                   ","国生产真空灭弧室和真空开关设备的重点高新技术企业      "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","600137","浪莎股份","东财拉萨买方席位占3席                   ","国内纺织品行业中拥有较高的知名度，中国驰名商标       "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","600149","廊坊发展","东财拉萨买方席位占3席                   ","涉及供热、园区开发建设运营、土地一级开发、棚户区改造、城区重"
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","600770","综艺股份","东财拉萨买方席位占3席                   ","涵盖“芯片设计、太阳能电站、互联网彩票”的高新技术企业   "
"9049349","5月23日龙虎榜","多资金聚集地","东财拉萨","301105","鸿铭股份","东财拉萨买方席位占3席                   ","集研发、生产和销售于一体的包装专用设备生产商，主营产品包括各"
"9049382","华龙一号","研发","","003816","中国广核","公司拥有具备自主知识产权的三代核电技术“华龙一号”     ","国内核能发电的龙头企业，核能动力新技术开发和应用拓展的领跑者"
"9049382","华龙一号","研发","","301548","崇德科技","公司承接“华龙一号”主泵轴承项目研发            ","动压油膜滑动轴承跻身全球市占率前六             "
"9049382","华龙一号","研发","","002598","山东章鼓","公司承担华龙一号三代压水堆核电站棚回收系统TEP蒸汽压缩机（","国内罗茨风机第一品牌；参股公司具有锌离子电池、钠离子电池相关"
"9049382","华龙一号","研发","","300797","钢研纳克","公司中标华龙一号主管道自动焊成套应用技术国产化研究课题特殊性","背靠钢研院，受益教育贴息，扫描电子显微镜打开高校市场    "
"9049382","华龙一号","制造","","600875","东方电气","公司是华龙一号主设备的主要制造商              ","全球最大的发电设备供应商及电站工程承包商之一        "
"9049382","华龙一号","制造","","300092","科新机电","公司参与华龙一号专项设备制造                ","在国内压力容器领域已经具备较强的市场竞争和品牌优势，下游包括"
"9049382","华龙一号","供应商","核岛设备","002318","久立特材","公司为华龙一号供应核级管道                 ","高端不锈钢管专家，高端化发展助力业绩上行，产能提升2022年"
"9049382","华龙一号","供应商","核岛设备","002255","海陆重工","公司为华龙一号供应吊篮筒体、安注箱、堆内构件吊具      ","国内工业余热锅炉领域龙头                  "
"9049382","华龙一号","供应商","核岛设备","601399","国机重装","公司为华龙一号供应核电主管道等               ","公司是国内最大的重型机械制造、重大技术装备国产化基地之一  "
"9049382","华龙一号","供应商","核岛设备","002366","融发核电","公司为华龙一号供应主管道                  ","在核电材料及设备技术、工艺上具有领先优势          "
"9049382","华龙一号","供应商","核岛设备","300767","震安科技","公司为华龙一号供应阻尼器和管道阻尼器等产品         ","品牌渠道构筑核心壁垒，减隔震行业龙头地位稳固、市占率有望持续"
"9049382","华龙一号","供应商","核岛设备","002266","浙富控股","公司是华龙一号控制棒驱动机构的唯一供应商          ","国内危废无害化处置及再生资源回收利用龙头企业        "
"9049382","华龙一号","供应商","核岛设备","002149","西部材料","公司为华龙一号供应核电控制棒                ","以钛材为发力点的新材料领军企业               "
"9049382","华龙一号","供应商","常规岛设备","000922","佳电股份","公司实现华龙一号电动机产品全覆盖              ","特种电机研制先行者，我国特种电机的创始厂和主导厂。     "
"9049382","华龙一号","供应商","常规岛设备","601727","上海电气","公司为华龙一号供应各类电机                 ","领先的风电核电机组、燃气轮机、输配电设备等装备制造集团   "
"9049382","华龙一号","供应商","常规岛设备","600580","卧龙电驱","公司为华龙一号供应核级电机                 ","全球工业电机龙头制造商，国内电机产销规模位列第一。     "
"9049382","华龙一号","供应商","辅助系统","002227","奥特迅","公司为华龙一号供应电源配套产品               ","主要业务分为电力自动化电源业务、电动汽车充电业务和电能质量治"
